owner,repo,commit_hash,golden_commit_hash,combined_score,category,language
WordPress,gutenberg,bf5bd33078f8fc6ca41cf17ca203779f11723b92,5cb39b55cc230b2c2116b83c0f964500b4ab0b17,0.6783750000000001,structural,javascript
toeverything,AFFiNE,0dabb08217b4390c25aaa728a589d1855f0a8211,ad9b0303c4ce7ab9acdcaf686aeb35dabec27578,0.6780000000000002,api,javascript
go-gitea,gitea,b22be7f594401d7bd81196750456ce52185bd391,9302eba971611601c3ebf6024e22a11c63f4e151,0.6774375,api,go
twentyhq,twenty,7bcea343e245bccea73fea036ca9e1d48e0e582a,e93a96b3b112bd12e28622b0eea9fa117bbb56d7,0.6769375000000001,structural,javascript
getsentry,sentry,74b3b5b626ae661936e628c274ada2eb9838828a,9894a930b63e892a574d3c26c7794af6b2215d6c,0.6764375,structural,python
PrestaShop,PrestaShop,7528980a080466c773266906650d646fd41a9c2b,e4e4b7ec9203a05f275b9b4e98d7047891595a6f,0.6760625,structural,javascript
vitessio,vitess,42afc728fe34a63037fb4bedfe0b1ac00bef12dd,ca4246d938129a29059cccc8ccc886d7c3bfb84b,0.6759375000000001,api,go
angular,angular,6fbe21941d7ad1bab7441e1bf3c667ecffc7a359,3b2e5be6cb5ee7d0d7630a6cc3a2d7111dc3dad9,0.675875,dependency,javascript
medusajs,medusa,28a3f9a3dff743c32291835983c0ebacffb10687,b8bc3ed16f98f94eb33bfd2d0dfeec24f252c0af,0.6756875000000002,dependency,javascript
rapidsai,cudf,5baa96b84657c01026c7c558bd55d13aacaa75e0,7fddc5ff47b79cc59dea97908b81e452da73cfb0,0.675625,structural,python
vespa-engine,vespa,d8eba3d70060b04b73b543fdbbcac67f10fb04b4,df4eeae78f7fab91417f0112a5197fd251fa0b73,0.6753125,api,c
n8n-io,n8n,c42df1c268ca28310b69175361faa61d179ee4af,e122b3f0f91a6f1381259d0b1f2f974cff1a622c,0.6741250000000001,structural,javascript
PrestaShop,PrestaShop,2a02d2fa63c1576de909a696ce60d0dc996fc829,fe115bd7c5f7b12d110e1b4541f256a7b6388b66,0.6735625000000001,structural,javascript
go-gitea,gitea,6221a6fd5450692ae27e5602b41fc9ebd9150736,d32af84a1002ceb235c86e4ac569c866ab7816d4,0.6735625000000001,api,javascript
MystenLabs,sui,3ae0f88a1b0b09efe1e1a4aa81a88a13c582ef3e,0a7b42a6d85061ba5c1837bb508ab6b0f9115e20,0.6735,api,rust
pola-rs,polars,ee338f7de52a6da5304a8319efda9b58115e0fac,2827c5ce4f2e028955d593e30d2a093f35d80a7a,0.6730625,structural,rust
gravitational,teleport,17ffecc5e978c74f743a924bf3dcaf30e157e181,45f29a83308be134687b82f90947c82b89e7bde2,0.6728125,structural,go
aquasecurity,trivy,aaf845d02e705f91e38d9326f50e9fee8dd49932,e1076085d937c7ad5962332268039fc8b5317ee3,0.672375,api,go
influxdata,influxdb,6d4319d244b47db94b79c505a16e00e7ac02ebed,d19a510ad27fd0051009ae9c9d15fb0c047e7948,0.6721250000000001,structural,go
apache,airflow,5923788143e7871b56de5164b96a407b2fba75b8,1b412c9cbe48235cf02bb57a94c0d47d3f86df20,0.6719375000000001,api,python
knative,serving,eab30b343b5859be129dced3f589cc9c94777025,a171e82dd5be2a09728948b5507a139458cff67a,0.6715000000000001,structural,go
vercel,ai,e90d45df7bf78227485af581cbea82bcd4ce64a5,8ecd6fef322398cb324a13670c56d0af0438b7b4,0.6713125,structural,javascript
rancher,rancher,8f9b69fc495da85553fa77311d90e38910803ebc,c563885692307620e1d4c258f12b2f81cc58b952,0.6707500000000001,structural,go
spring-projects,spring-boot,a7cb689f951b71d5d066388352f4f9e548cfbfd3,aea18671c10658b449e4644d47092a953f9abb86,0.6704375,structural,java
angular,angular,6d13cf9b8f15ab9d7e9b54896f616e3b1c474ea5,f14b212dc997a021d874ac0fc3e0e4d57a734fe4,0.67025,api,javascript
microsoft,vscode,3aa0fc0b52ff16402268c7670f5b203c02124c3a,4f2c387de18de881f8a79a2349853d6f44cbe891,0.6701875,structural,javascript
rust-lang,rust,08cdc2fa1a9fd5ba466838f69cfaf062a3a64ad1,f00f85091904530ee8f5b29251c53571e0062a76,0.6698125,structural,rust
jaegertracing,jaeger,082d2e06bdf2bcb3a7ac212eaa0eb1cf582916e7,d8185ac6e8fc95770341ff7bab76a47b86c52b1f,0.6688125,api,go
elastic,beats,77cd2393e723daf5d935eb4d0da5323c152cd767,4350d4ee26db04c87c2bfdf119ba3c278c559f94,0.6685625,dependency,go
getsentry,sentry,a741388c40ecf36ede2f8c2e6077a8cbc55dc6b0,83bc355e4f2ff1f2c5301c829a2a9cdc020e7cec,0.6685,structural,python
MarlinFirmware,Marlin,6e69ff93efb7f54c610b83d70ff0190b473bdcf7,dde89795c90d50701b5ea886e1f84a1a6194e35c,0.6681875,api,c
hashicorp,consul,30fffd0c90247bf111f5e0403fdfee12049d7ad4,b9e525d6899989086424b2b6aae0b31266909199,0.6681874999999999,structural,go
rust-lang,cargo,ecb8193f8dfedb7586c16729f6793ed47ae3c51e,ea22fe5d6f02878f837be7d290f0ab9f03dd5f24,0.6675625000000001,structural,rust
elastic,eui,b2893e2ca3cf6f0c04872da6959ed02c9e9ecd74,1b82dd83f5ab89d5e20aa2d9cae091355dd6bbaa,0.6674375000000001,basic,javascript
angular,angular,564477b8a0d66d1ee38ac4ac9d07c899a017c4b4,bf7933714a884e10124ce43aa27d63791fc37e6a,0.6674375,api,javascript
wikimedia,apps-android-wikipedia,90d0dba525fc7c51760af8317385790fe0e3568e,cf6101256c97b8962bb8be7ed5edeab7246fee8a,0.6664375,api,java
bevyengine,bevy,745e27ca229d09bd243e8d3b91e85b0024a46932,40640fdf42be1cf13eb651bd6816d742c369241a,0.6663750000000002,structural,rust
gravitational,teleport,ecfa26a68e143880f0af18651362d7146d3cabab,00c9dd4658131749a86114e0717349e526edfefb,0.665625,api,go
grafana,loki,ba95f80e5a7c5f23d721f702f2cbde90432b6619,91cae03fe1a7c302f2075dd928f5fe7033c15d95,0.66525,structural,go
bitcoin,bitcoin,8f3e38477e30abd9dd0e24a4d612126117f7793c,c9cc76dcaad85aa9441f18d38298f27a0ffd852a,0.6648750000000001,config,python
reactioncommerce,reaction,994932d7b3836d0ee7143ae23ee0d4dab1d58327,4e21862c20b43aea1bdcbbbaac0e86bec29eb0a2,0.6644375000000001,structural,javascript
kubevirt,kubevirt,d425593ae392111dab80403ef0cde82625e37653,2ce34a309fcb0c3480739c94dee24dd44f8797a7,0.6643125000000001,abstraction,go
WerWolv,ImHex,35e8acd69db3d0fdd6dde570eed42f89aa887e5e,b646ece14b3a46f1dc9ed398077107caf5155781,0.664125,structural,c
n8n-io,n8n,a18822af0ee974bba783ca3c4b0def65fde04b15,6cf07200dc0f7a66e976fe82bc635ce52e62b0c1,0.664,structural,javascript
rust-lang,rust,96027d945b9d8cae622a2fa4e70d8040be2964f3,249624b5043013d18c00f0401ca431c1a6baa8cd,0.663875,api,rust
sktime,sktime,339ecf91ae545e9e8938c87e817f75b038addf3c,765224988bf51a82b0be21a3807e531fabd6558c,0.6637500000000001,structural,python
actualbudget,actual,30d035f8c640ee080500fd9e1cd5dbbbc42f79bb,abd7cf090a7f2cc2d5718746358322c0a1095868,0.6633125,api,javascript
hashicorp,nomad,91c81ba98489e342546ab01ad8d79de11b20d44c,d1faead3715ca7a2bab7bd99c0a6a2c112afbfe8,0.66325,api,go
ray-project,ray,46b4c7464d58d663092dd4504e3c944628ee4090,4674c7805016b804a148351b7d712b7a590b196e,0.6631875,structural,python
great-expectations,great_expectations,b87ce5112adfed67c7193ae278cc12bd2b52cb1f,aa9e4a3afcb8f243c0898d7f361c97cce0fe244c,0.6629375,basic,python
prisma,prisma,6c740404cf527a13bf282e06d2b81ec56824608b,f72bf3a2ea94da747d4fe1a69836bb52ebb310e7,0.662375,api,javascript
billchurch,webssh2,30ce0f408f342aac95d04b308ab25c635dbafed1,82f7fbea87c56108a8059de29369501b720ae3da,0.6623125000000001,structural,javascript
penrose,penrose,bc1ef99988b5878871cfadcf72df8ea02bcc1b9f,0d69c9709d68f4dd4f8cc6a7773740fa6f872ccf,0.662125,basic,javascript
google,trax,9f213d372b7d0389db586cd5fba24a45264892d9,af3a38917bd1bc69cf5d25ce007e16185f22f050,0.662,structural,python
go-gitea,gitea,a1b2a118123e0abd1d4737f4a6c0cf56d15eff57,f91dbbba98c841f11d99be998ed5dd98122a457c,0.6619999999999999,api,go
getsentry,sentry,27adebb02c0c57264fd0dde4f8fa7dd5d582e67a,1ee4c03eb0adc523c378b79b465bfb5927ee9c71,0.6619375000000001,structural,javascript
doocs,md,475181b4831902b533feb075b15878387c37e7b5,07bf1b909d5293909ddb1a9287024deda8ef4951,0.6619375000000001,dependency,javascript
GreptimeTeam,greptimedb,16be56a7438fd08175601c4c7ec2d9ff5a848860,9ff7670adfb56a80fe6ffeab8bdab9bcfe55543c,0.66125,dependency,rust
hashicorp,terraform-provider-aws,3b7cd297b2fce84fb3cc408881b5c4c3c65c8e77,19467219048025963cd45b48ba6fd6bae68d4fa8,0.6608125000000001,structural,go
DataDog,datadog-agent,71ac8ec8368cceccee531444d8b0b42e7c132881,fdca9fee7bff716fe5fd4c2d9a6569a614a552b4,0.6607500000000001,dependency,go
toeverything,blocksuite,de8382587e5fd9ce567ac5cb0ecf071bb1b06d1e,440be962a4702a8b8431359b588a33fbd65bdf17,0.660625,structural,javascript
bevyengine,bevy,0d172b29148a41940903c2ca4367e6e4b8c4ad18,5619bd09d1668dc3b0f14833bb1c3d7cffa9f9ef,0.6605000000000001,dependency,rust
gradle,gradle,d6179f9a4569744313c92b3c05a72dcf5f6db77a,323567bf16df5c3177443cf8bd553829d6eb8b3a,0.6600625,api,java
etcd-io,etcd,1d5bfd95dc5814c1c11454f0f1ce9110104d6530,b7ac758969b1350ba0f534bcf6a7c1544d64b064,0.6600624999999999,structural,go
neovim,neovim,47e6b2233feffc6e9d94f6086fb904eb5688fa25,34a40d3a50f71a4b5e06c36ed9f9110983984dbf,0.6599375000000001,api,c
apache,hbase,cac58baf12cbf294baa591b2b4a8eda88b06a1e2,84f4fb3b4210f9d7d50533eed5471bbab381d8c9,0.6598125,structural,java
rust-lang,rust,c7815840793b980d0aae7d5a2f5d9bb1fd6c0d1e,d7f9e81650dcee3e2d5ad1973a71da644a2eff93,0.65975,structural,rust
apache,pinot,631833a9967779c1debd8e0f2784d1700e0d7312,bc567a02b884b115d15351aada46305bf6df414c,0.6595625,api,java
jitsi,jitsi-meet,80d7e5fb7f279f4ff76315170ce3423757239f33,6e679f952f934264ec2b528a3646dc79c3159483,0.6590625000000001,structural,javascript
django,django,737d24923ac69bb8b89af1bb2f3f4c4c744349e8,28308078f397d1de36fd0da417ac7da2544ba12d,0.6590625,structural,python
deepset-ai,haystack,c51aa1ee8d853ac48e02bd1c0f1bc21be3a6bf78,7287657f0e2e498417674885656ec4b426067209,0.6583125,api,python
tldraw,tldraw,3ce18c0c317ad4b7572b0e2c03d8f6b2c947e961,649125cdad88bd75bd5c489ad113255d57a620f9,0.6580625,api,javascript
cayleygraph,cayley,b9dabbed3f75eb7689fe0ce707606756ec77168a,e1f5f85dc79765f65edf5aaca266896bc70c78a6,0.6579375,api,go
etcd-io,etcd,87258efd90224bc8b59e000f75fe07fdeab68e2d,fb1d48e98ea6867895708e1f14c0c1366d7219e4,0.6574375000000001,config,go
bytebase,bytebase,04ac644e7b0d3a1a92b0aee1a4f935dbf0dcf872,dd7030c8dac6bfcb91d74c6f483b138b44ff939d,0.657375,api,javascript
zeldaret,oot,e8b708a4480e568f409c8e53986c2e96595b9405,28cc9d68cfe4a037eb232d5465b84a943539bca3,0.6573749999999999,api,c
pandas-dev,pandas,c9f9ee363d49e629e4233dfe634a5f2235c025b2,2d0c96119391c85bd4f7ffbb847759ee3777162a,0.657,structural,python
twentyhq,twenty,66b633e08ebbc6fe79d406bd4f6eeac842b2bb5f,9eaa8ad517ed8c57f46b14ebc0435cbaba150267,0.656375,api,javascript
scikit-learn,scikit-learn,3852926b96498397145d332b0bbf3ea9d1e78422,b9f8f27a689ed3940ce55c8524870db28c9a86cc,0.65625,api,python
microsoft,semantic-kernel,95b6aa6f3ff948573b870e3a28ad04f6a8e5c993,b42389cd45db01fd1e3dcd8ef9bb7f6aab04d61c,0.655875,api,other
ava-labs,avalanchego,3287c58494e1dc92bbb2d8fcfc5d9ecdebe064e6,7e985b530beff5afe03967f5fa94a2eee998cb7a,0.655125,basic,go
OpenRCT2,OpenRCT2,cf74af635bf639b7ff1ebd50b9c0b864a1fd466c,a380413c56e83339a60f50c2dcf5a4acfe5adb8f,0.6550625000000001,dependency,c
99designs,gqlgen,d5c9f896419142f6378639b6eec93584fbf829ed,a9965fbd85f0f5aff1aebf2652d40fcd1ce6eb4f,0.655,basic,go
numpy,numpy,ccff7fb327ed47db2dc94e2015572d4c75ccc9fd,64ee06a641f8bd087bd74712ef4b1cbd1241f08c,0.6548750000000001,basic,c
emberjs,ember.js,0e6a0545a2e9b45369e99cdabcfa0857214549b3,d7c1f84b3171476cc94527339231a73a62fc875b,0.6540625,api,javascript
pulumi,pulumi,a05c188edc3f2acd712657920be3571d1372e672,afb287d2fb305531d63c18378efacedf44c9dcfc,0.654,api,go
webpack,webpack,f72d36b9cb21cff4e835929e9b5c2db3b5ac4921,3cf01999b598874721d4353bb5d85c98f3f86768,0.6538125000000001,dependency,javascript
endless-sky,endless-sky,981893a519e6b280799c132621455b6225ccebfc,1912e0f4b193e7b169f59a75c08771699c337127,0.653125,api,c
golang,go,5cb4a15320d3b2ac121e3c68249c8ac403120bad,de03d502c7e0bd07c6f084ed9b5bb0446df29b49,0.6530625,structural,go
apache,incubator-pegasus,25a32ff5accf57ee055b931ed2154825d5f0ac9b,9daece425c8550dd046a297d93ada14935d85d9c,0.6525625000000002,structural,c
n8n-io,n8n,069992524d3a45b0f10183379cc0168c67f661fb,52f27a76acac20fe5db14e6521323ff18fcca2f9,0.652375,structural,javascript
antvis,G6,712ca23e35a1e350417e6a7f63f10d0cc1a5915a,8436aaa9a8aad02eb33c6be8c6dcd0dabb7a1867,0.6523125000000001,api,javascript
pytorch,ignite,8cf740dbba39e2b9493c66e4302420ebd13187fc,b8fc451ccb725abd379abc246d8717804fcb49d8,0.6521875000000001,structural,python
pingcap,tidb,17fb7d7872648fd42ccf47d0763a827bcda6d117,ccf6da1a464368a7d7547f7166338fca2ce98a92,0.6518750000000001,api,go
DataDog,datadog-agent,b5147b0845f3ba83d510f3af0789ee4d6d98ae23,63a3eca629136e2a11848ed28eb61b1ef59581bd,0.6518125,architecture,go
parca-dev,parca,54d1931f3af6bc9e7b8633fb274d479f85b0f24d,ed57eb91588872deda5eade7bcf8d5b2c18c9c43,0.6515000000000001,structural,javascript
rust-lang,rust,1505997c64c2aa4a3736a4e480ef69dbfaa810da,72df7780dd966be9970a68e22d413f11f4c3ef7a,0.6512500000000001,api,rust
apache,shardingsphere,e9f622b82de3e20a2d0fe74c87bd67e604e36140,822dd333a0c457d8e89cf2be473baf64f92743eb,0.6511250000000002,structural,java
ethereum,go-ethereum,c20d6e5e4ed8eff6d26cd849f90ca42dd5a7040c,436fc8d76a4871d67a61dc86c1a635e20594a0e6,0.6508750000000001,api,go
apache,airflow,022b4e0bccb91c2ed829adf9e5e6b83dbf352673,944dcfbb918050274fd3a1cc51d8fdf460ea2429,0.6507500000000002,api,python
rust-lang,rust,383bf020f2d797c139733dc22e1d120da6274e1c,1500db73145da12e90ca1a040622a9eaa0bdad2e,0.65075,api,rust
TEAMMATES,teammates,af976e45889798962a126ffd0787461b52ef1640,2f0dfb7c717d751148b2b35ede2e9713f9f6af61,0.6507499999999999,abstraction,javascript
TanStack,router,3b0fe6ef9202a50f6cac092e3c632dee60ad3552,a3e0899e2de7f572762f280f941d5742b7160dc7,0.6506875000000001,structural,javascript
istio,istio,7bbd60dd2fb9109300bc77c1e0b5d9d4499b4a77,e0f2810a2c07f5f4ebc5ecbd52872e4a1e3d330c,0.6505,structural,go
bevyengine,bevy,0e36abc180a2e0dcf4d9c33aac5f87ba699c46b0,a371ee3019348d35e2a4c6e14477c46802f8b1ca,0.6503750000000001,dependency,rust
neomutt,neomutt,65958e2fdcdd4e4bc47b2b20c190705307249bf6,047d30017d7aee3fbcceb0e7027cedd4abc5defc,0.6498750000000001,structural,c
OpenRCT2,OpenRCT2,be9f1a2072f2af8c85bc3d5c51004cf5749e301f,e6207ee1b3907cc34d781c52195f934577217ba8,0.6498125000000001,architecture,c
clientIO,joint,a68365ded3424eb5e78e6ecd756c8f4a555d98a4,15a73d146e4886bca1a07fd03772eda95e4f5b60,0.6496875000000001,dependency,javascript
highcharts,highcharts,ded96e47a5b9a49314843bf7c0ac24f7f42033ce,09f0d36fc2990c2f8239737a55e0a122969581d9,0.6495625,api,javascript
OpenRCT2,OpenRCT2,ecbb79db4c5c6d92c4f0b35cad38a50831b0a636,05e56517ab8d34fd9824f9a7567b6d35e3d71bfb,0.6495,structural,c
Automattic,wp-calypso,c701547b59eb8149b68087ecb5d8d8b02fe231f1,4c323387c5ed8abb7b449ec44a90fbb87defab66,0.6495,structural,javascript
tinymce,tinymce,ab0e8245294da9b7d5a718b4f70235380ae3db97,0621ac069af734bc785523f5e95a5490a40dff5d,0.6494375,api,javascript
PrestaShop,PrestaShop,5a5fd342defba43e862983b5539b498cf6674c3d,b5a2920778d20abc2a606fcde20c10dbea3f9ac7,0.6485624999999999,api,javascript
brutella,hc,345dd98ff6405c5277380ea3d5bdb13ae26a8c12,fff087a2e690da7977566871df52765e7b049f28,0.6484375,structural,go
endless-sky,endless-sky,54f2c777019696c6cc7b16c8ed4cc9da150a9cef,74e287cf972a0a4e8658e2113c7045fbc5020a17,0.648375,dependency,c
n8n-io,n8n,38f24a6184b9bb79f38dfc9186d067a0644dab61,1c6178759c6bc414741d069ebf0e6b5e527e3584,0.647625,structural,javascript
go-gitea,gitea,597b04fe2f4f032af3c2a4db30bbdf1437a19f34,fc7d3f73155b7ab9e2440aef0195c80b2ad72bbd,0.6475000000000001,api,go
keycloak,keycloak,b50ab14a0a3f64ab828240407a1c41aea2a81b10,3bfe3d256ed0c292fbb040fa2276c737c3798864,0.6472500000000001,structural,java
dokku,dokku,f83a03a3dcb11ea3db4b3232b3539caacd381925,6a7d2e52527ce691dca79fb46ce397378fa8a2c4,0.647125,abstraction,go
playframework,playframework,605d223c4b96b540a4b446fb00196f92e53cbf5e,7f6c398bfe98f477b8cfa10559126a50a66defd2,0.6470000000000001,basic,java
calcom,cal.com,34a80180ef3aab4d287d985e1f2c951077721b8a,7bf5d9cf640b16c41b1b5921693fa49807f32883,0.647,api,javascript
gradle,gradle,674b8430b024f03cae24f1e4dd6dbaa78b557dae,800924487105408d5ad5ce8923a59a0c3b1a05a5,0.6469375,api,java
zeroc-ice,ice,67dae8f696ab1a3f7d71e9a33cee4b63be7b2c17,578614d52193388b5b39e94c2d1b7f328264acbf,0.6465000000000001,structural,python
NationalSecurityAgency,ghidra,a92a27e9f12f87c27a0321e2cb9877b1a837cbf5,edfb5a0877ec28914bb412909b60eb4a1df732cd,0.6465000000000001,dependency,java
jmxtrans,jmxtrans,42316a670aacb545885585f0aa2b3d8d0bfc5636,8af82d4699ea3e9da36c5c43ebe4365380dbd561,0.6463125,basic,java
protocolbuffers,protobuf,1d6fdc1342bcfa3d1a13fb066ec43d56e17699b9,8e3e09937e1514323cad74b000450c6bd65c04e7,0.6460625,structural,c
open-mmlab,mmdetection,edaf241e0dae24a3960b93817331e1dfc0bf7546,9d47a8a965ba4c45fbc360b7b4162bd769aa1d7d,0.6452500000000001,structural,python
angular,components,e7494314d96a216b2f0715dcc81b563af801f234,aea5d136068798e8655a9fecaaabd6cb73cb8ab5,0.6451875,api,javascript
AzuraCast,AzuraCast,5df8df4eddd2eeb3f0b66923d0783fa684d6f971,29add7874e55839b420f1c241010e1132df97994,0.6451250000000001,dependency,javascript
aws,aws-cli,20315462da63ffdf5615f0bb20579da824674314,1e252cf77aa84541102db2acdac03a98bd69005d,0.6450624999999999,dependency,python
bitcoin,bitcoin,00902c48cdc5d6a531abfd279fd8e7779cf0a0b8,c28ee91db07ce82e134d500ddeb5600363c98048,0.6448750000000001,structural,python
burn-rs,burn,e2a3329997fbe37bf80b343c9237d137c6ca4196,96524d40a1cffc8c13394f70775ce53d5a1abd3b,0.6447499999999999,api,rust
rust-lang,rust,bacf5bcbc7dae526872cf6af3fc0064a51b1efa2,5767cad9b8b58a5c0521c5ddd652a24d0c65f466,0.6444375000000001,api,rust
ampproject,amphtml,cd337899b8f91cd701be19feb017cf97cdd92bf5,e14c2b6d564387ce9691529896dda9563f531d9e,0.644375,structural,javascript
apache,incubator-pegasus,363d7898828bebbb562c6de2ccabf982b98e4fe6,71711592b0ac5af1d63b1f7080b1e96324e57846,0.6443125000000001,structural,c
ray-project,ray,6cb5b90bd6b2ec5fbdc5926acd3e0efed3ed1e03,02583a8598cd3e0442188ad0978f154ccdcec742,0.643875,structural,python
angular,angular,0f68351979ae09bc6477e17ed518d647ae882e06,71ae2c4525dbe2daf43028074d9904c14924c9ab,0.6436875000000001,structural,javascript
apache,arrow-datafusion,2cd170611547c0bb9e0c1788c40f3f006a7d1ec7,c9330bc09e583734aed721a208a0684118b170f1,0.643375,api,rust
pola-rs,polars,27de0d898dae3f31d66738ffc430b38641a6703f,467b88556386ff3a2890249806bce62aa1c20d1b,0.6432500000000001,structural,rust
JabRef,jabref,9134777018a343efc2f27b476195beb65d420aa9,cbd6844183c15479ea2429d3962197e78b1494c5,0.6430625,dependency,java
getsentry,sentry,cebec75409806ecb190b1a6db68091b53d42d0c7,df031c852a0ad266d17f30d501e25b54cd4e4619,0.6429375,basic,javascript
actualbudget,actual,7dad36528cc1551496109968082fc426d8f1b892,cc1c11aac94af9af37aa73f58d23986ab740f372,0.64225,api,javascript
boa-dev,boa,ac9eb4bcf90d7749d0ceb2ff01e8562d95104ff2,d642599c590e9f6a713435036404a9a15a22e944,0.6421875,structural,rust
envoyproxy,envoy,93c26ebe938e261c3fd4e15f67f28a5a1c008075,148fd48bb086742f1878877fde2b2fa55d7b58ad,0.6421250000000001,api,c
envoyproxy,envoy,e141b8d1c6a84f07a49b9e962d9c0622b451b17f,6b8294fd33bd2a65fec51d198d06a2f5f0cb14fc,0.6419999999999999,api,c
rust-lang,rust,b6f6104a1f62a0eec7d2e2ccdc07709fcc4c83f0,da140814682407ee326d36f5256bc883899a7388,0.6416250000000001,api,rust
huggingface,diffusers,5e96333cb2637fd5fb1fe76b00946555b491fb6d,1f0705adcfe9e57db1bb90c2938922249b186cfc,0.6415,structural,python
go-gitea,gitea,b6b1e716654fec3b16d245ef65cf42e57e1bb5b6,99b2858e628d92bba252be72def409af77af735b,0.6414375,structural,go
go-gitea,gitea,8e8e936adacea873013b89d534f60207e67f2b05,cbd45471b1100bffcd2f18719b56a5da5468756b,0.6410625000000001,structural,go
chapel-lang,chapel,07f226632b50a7b48e99c99887150d9154c85bce,ba047fd12d452977128dbd00463b64c4a8c46d08,0.64075,structural,c
n8n-io,n8n,80c4bc443a4bedcc129fd1112378381bf8f7967b,6c693e1afd93862fb23bbf62cf4fcfd3f14301b0,0.6406875000000001,api,javascript
localstack,localstack,7d8f4e516df1921bd6abf244cdb55d8311d7a0bb,2df0d12f9d650c8ab8dd5be9afcffe9d086c9374,0.6405000000000001,config,python
paritytech,substrate,1631c8e155296fc8a97848a61afe28676113cab2,df383f224b4de179c68c64f533ff4957b881938c,0.6405000000000001,dependency,rust
gui-cs,Terminal.Gui,d54461fc0114c0c72b557c9b560e02876d0c251a,7fe95cb9c7f70c28f53264ab7a6c640f684c6da2,0.63975,structural,other
AvaloniaUI,Avalonia,4c2d9fcda7bb703600e4146cefb790c5cbbb3bb6,fa8b1736de5762fa5e933902fe9d44044179e6e2,0.6393125000000001,structural,other
datafuselabs,databend,a874d848cb16df7316e3cdc8c100a58ffb1d82a6,5a5a03a5fecc243831a92287bb09584c5040691b,0.6385624999999999,structural,python
microsoft,vscode,82d30d49b25f734b62cc9bca5d173603bb05bd2d,01472963d7b9f963feb5932d7a9276f4dc085619,0.6385,api,javascript
paritytech,substrate,ec6be6ed664f09098795a44cbe91c2d465662e9e,ecd503d49029236cc43d6de8c5068188c0fc1ef8,0.63825,api,rust
Unleash,unleash,be1762d33fc26077048b4e0ba9987c43a8d3c894,ddb9d11039295ac11f786e8b77f6b7820abd4b9a,0.6381875,basic,javascript
angular,angular,2374e16104400d6fe8723ee8520fdbe38161de93,5a405011de532480bcd2da8ab40a36955346d45d,0.6380625000000001,structural,javascript
bevyengine,bevy,72b4aacf86008a8851b30e35cb6adc58976a37ff,f18f28874a683812dc5b8d54743b1826399897d9,0.6379375,api,rust
hashicorp,consul,24c431270c68f2e66d4b9e4a5c4ff82fa5b4997f,b8b37c2357aabcecd81d8f49bf8680c54de366aa,0.637875,structural,go
carbon-language,carbon-lang,d317c56916745d3b9dc7a7fdd25b3d3ab7417d02,acbe6530c39c2240a883419a0ffa42e79cff50e0,0.6376875000000001,api,c
bitcoin,bitcoin,dbf8b0980b93b7c6ca0e7ade7070523e3cf0bde2,9b1a7c3e8dd78d97fbf47c2d056d043b05969176,0.6375,api,c
opensearch-project,OpenSearch,011ff6353237fd3c23a5be1487dff67e8374a84d,963bbe0862f9be5e56617430d1ae38c676855089,0.6375,dependency,java
mozilla-mobile,firefox-ios,8fd13bc41cd1e70873c5b5d0b4a49e98c21d9811,3418f69015e5912d76339a9cb6aa3c5e630699fc,0.6371875,api,other
oracle,graal,c2050e707aca72b3a253300c37ec984fbebd534d,90fc7259699541c8be11aa9b98ea6a01323eb7c1,0.637,api,java
rust-lang,rust,62ba25de393e1d621e22d1454a7371017f43413a,847b6fe6b0c18c282fd13406ab48f58a5b4b2149,0.63675,api,rust
angular,components,940b164f337c585ed584029d64a04110f6adca9c,0a4dbe1706e33cbf14b6c65fc9e364cf04277625,0.6366875000000001,basic,javascript
zloirock,core-js,acdd5f76e3399c21119cb440eda69f35ed22a296,36262ac2fb3451a88d474faf8af23e7c28d7ca90,0.6363125,structural,javascript
rust-lang,rust,ae43f27f83ca92cb3b73b2bf5b31b0b21fc8fb26,a935064faeda0c995960a407d47b4db8f16ac16b,0.6361874999999999,api,rust
cosmos,cosmos-sdk,a4d4d30d016bd288218c8cb106d56ef51cc516ce,c8228365011d78ebbd26e6142068d342c7e61ade,0.6356250000000001,api,go
openvinotoolkit,openvino,3f7989a81794188dd88afc7e618b38a8f93c11cd,a0849edca142f693c61d7e45f4f1cc720c4ab719,0.6355625000000001,api,c
less,less.js,119c930fa67e4ed0d1c10571798c1aa0d7e6e117,16746e9b1eca8e5cbf0b2fb9f8e412a5ad26e95a,0.635125,structural,javascript
zulip,zulip,b2ec8e157b9bd50c69dc7c4961b89fd52719b101,9ab07d103846273ad9c2548a8d1a0bcc2f55fe2f,0.6351249999999999,dependency,javascript
ethereum,go-ethereum,3c30de219f92120248b7b7aeeb2bef82305e9627,95741b18448aaacacd0edd8f73a9364bd3df8c92,0.6345000000000001,structural,go
huggingface,transformers,9c25820978ea1b132bb145258959a852b2de4b7b,d8f6d3790acdd7033e199875b5b57691adf10735,0.634375,api,python
keybase,client,f2769591b719890b089466d99c2625d9a360c82a,5d0e094b3f834edd624d458c1955b5a2c6d2cf27,0.6343125000000001,dependency,javascript
musescore,MuseScore,94f112f9de98a58e04e2d56ed659dd15b7f13504,b22c86247cedc02d7242838f68f379a2b8ad1939,0.6340625000000001,structural,c
indico,indico,71ae629c362cd80ce2c7aa923c6e66279548bdb7,6edb1895efcb02b2d90ed6bbd7df7d0228b7c416,0.63375,api,python
